Genotype,height,R8,yield
DS11-48149,102.082222222222,31.1111111111111,2924.85888888889
DS11-48150,93.052,22.9,3257.415
DS11-48152,106.195,34.1,3236.374
DS11-48153,70.7327272727273,20.7272727272727,3526.85545454545
DS11-48154,78.6863636363636,20.5454545454545,3047.61090909091
DS11-48155,76.8845454545455,20.1818181818182,3141.73363636364
DS11-48156,96.4933333333333,28.7777777777778,3542.28777777778
DS11-48157,100.241111111111,26.7777777777778,3135.71555555556
DS11-48158,92.1754545454545,21,3070.87545454545
DS11-48159,97.9311111111111,29.3333333333333,3511.19
DS11-48160,65.7090909090909,21.4545454545455,2890.24909090909
DS11-48161,97.27,33.6,3396.244
DS11-48162,97.51,29.4444444444444,3574.39111111111
DS11-48163,104.985555555556,37.3333333333333,3582.4
DS11-48165,81.0972727272727,23.6363636363636,3550.79272727273
DS11-48167,102.855,29.9,3526.126
DS11-48168,93.12,24.4,3113.002
DS11-48169,76.0945454545455,20.3636363636364,2952.87454545455
DS11-48170,86.1581818181818,19.9090909090909,3283.95181818182
DS11-48172,95.5525,29,3745.9125
DS11-48173,95.409,29.2,3797.46
DS11-48174,88.179,21.4,3470.656
DS11-48175,109.065555555556,36.6666666666667,3585.67777777778
DS11-48177,73.7771428571429,23.5714285714286,3165.55714285714
DS11-48178,77.94625,22.875,3499.9125
DS11-48180,99.0375,33.125,3228.625
DS11-48181,88.755,20.25,3602.8125
DS11-48182,88.64875,24.25,3374.7375
DS11-48183,72.1575,22.375,3038.6375
DS11-48184,84.185,27,3304.7625
DS11-48185,72.51875,16.5,2495.9125
DS11-48186,106.381111111111,36.3333333333333,3201.73333333333
DS11-48187,74.605,21.375,2917.625
DS11-48188,85.55875,26.5,3326.425
DS11-48189,81.1175,18.875,3120.0125
DS11-48191,108.695,31.875,3329.275
DS11-48192,82.44625,17.25,3219.9875
DS11-48193,106.57625,34.75,3574.3375
DS11-48194,75.465,16.875,2847.75
DS11-48196,83.975,22.75,3286.8125
DS11-48197,79.0275,18.875,3302.125
DS11-48202,108.15,36,3406.23333333333
DS11-48204,78.26,28.875,3443.75
DS11-48205,82.95625,18.875,3317.05
DS11-48206,88.445,20.5,3461.025
DS11-48208,83.83,32.125,3407.05
DS11-48210,95.9577777777778,30.8888888888889,3945.9
DS11-48211,102.672222222222,34.1111111111111,3607.41111111111
DS11-48213,90.815,22.75,3193.85
DS11-48214,95.27125,32.375,3693.7625
DS11-48215,82.55375,28.5,3148.45
DS11-48216,88.42,31.75,3335.8625
DS11-48217,99.79375,29.5,3189.1
DS11-48219,99.64625,33.875,3920.725
DS11-48221,88.885,28.125,3296.525
DS11-48222,109.111111111111,32.1111111111111,3459.27777777778
DS11-48223,75.89,19.875,3172.4875
DS11-48225,100.1775,34.25,3577.5375
DS11-48226,117.151111111111,36.3333333333333,3541.37777777778
DS11-48228,105.107777777778,33,3763.53333333333
DS11-48229,79.965,23.25,3274.05
DS11-48230,111.35375,33.625,3336.6375
DS11-48231,108.52875,32.75,3936.175
DS11-48232,71.5542857142857,18.4285714285714,2993.74285714286
DS11-48234,87.22375,26.625,3163.65
DS11-48235,73.18,21.625,2706.125
DS11-48237,83.07,22.25,3199.3
DS11-48238,117.361111111111,36,3795.31111111111
DS11-48239,112.101111111111,35.5555555555556,3466.8
DS11-48240,115.427777777778,34,3540.74444444444
DS11-48241,99.4633333333333,33.5555555555556,3686.87777777778
DS11-48242,82.7514285714286,25.7142857142857,3091.08571428571
DS11-48243,101.208888888889,37.3333333333333,3002.94444444444
DS11-48244,75.025,24.5,3168.2625
DS11-48245,105.074444444444,32.7777777777778,3596.46666666667
DS11-48246,102.672222222222,35.6666666666667,3391.23333333333
DS11-48247,89.8228571428571,29.4285714285714,3450.81428571429
DS11-48248,105.458888888889,35.4444444444444,3030.61111111111
DS11-48249,107.965555555556,37.6666666666667,3410.42222222222
DS11-48250,97.9144444444444,35.6666666666667,3706.01111111111
DS11-50050,65.103,19.8,2857.955
DS11-50129,99.0545454545454,36.6363636363636,3531.86
DS11-50143,92.205,30.4,3449.673
DS11-50144,81.492,17.7,2994.785
DS11-50145,74.59,19.7,3236.959
DS11-50146,81.8672727272727,19.3636363636364,2679.78636363636
DS11-50147,96.153,25,3040.926
DS11-50148,110.825,39.75,3344.1625
DS11-50150,89.027,27,3309.373
DS11-50151,64.914,19.9,2827.921
DS11-50153,77.839,24.9,3355.907
DS11-50154,104.354545454545,33.3636363636364,3464.24636363636
DS11-50156,89.836,23.4,3865.589
DS11-50158,89.18,29.4,3578.43
DS11-50159,69.277,16,2511.231
DS11-50160,80.293,23.1,3264.718
DS11-50162,93.4236363636364,30.2727272727273,3196.02
DS11-50163,95.84,24.9,3521.634
DS11-50164,81.212,27.1,3832.472
DS11-50165,70.242,19.6,3232.879
DS11-50166,82.361,22.2,2793.645
DS11-50167,104.317,36.7,3252.632
DS11-50168,98.3481818181818,29.8181818181818,3120.20181818182
DS11-50169,96.92,22.7272727272727,3220.32818181818
DS11-50170,101.186363636364,33.3636363636364,3422.43181818182
DS11-50171,92.178,22.7,3111.149
DS11-50174,103.147142857143,32.7142857142857,3327.4
DS11-50176,78.238,22,3199.891
DS11-50177,101.707272727273,27.5454545454545,3169.92636363636
DS11-50180,100.485454545455,27.7272727272727,3146.08090909091
DS11-50182,85.5863636363636,36.1818181818182,3220.31818181818
DS11-50185,77.298,20.5,2933.454
DS11-50186,93.6254545454546,35.2727272727273,2915.02272727273
DS11-50188,96.286,27.6,3143.627
DS11-50189,100.069090909091,36.4545454545455,3351.47909090909
DS11-50190,91.224,26.6,3634.714
DS11-50192,87.0736363636364,28.6363636363636,3185.37818181818
DS11-50193,85.098,23.5,3448.766
DS11-50194,97.276,27.4,3208.879
DS11-50195,90.418,34.4,3327.939
DS11-50196,81.915,20.625,2885.8625
DS11-50198,99.5645454545455,38.2727272727273,3215.13181818182
DS11-50199,97.5133333333333,28.8888888888889,3191.67555555556
DS11-50200,89.23,23.7,3503.284
DS11-50202,87.089,22.3,3376.716
DS11-50203,88.25,25.125,3665.15
DS11-50204,102.9025,37.25,3286.6625
DS11-50205,90.7336363636364,24.0909090909091,3337.13181818182
DS11-50210,101.44125,36.875,3601.975
DS11-50211,88.69,25.6,3416.872
DS11-50212,110.67375,39.25,3202.5125
DS11-50213,88.7,27.25,3987.0625
DS11-50215,98.93,35.5,3093.7875
DS11-50216,106.783333333333,35.3333333333333,3252.85
DS11-50218,91.6025,22.75,3409.275
DS11-50219,88.22,27.7,3891.506
DS11-50220,86.9175,29.5,3239.525
DS11-50222,93.1014285714286,29.4285714285714,3709
DS11-50224,114.814285714286,38.8571428571429,2852.17142857143
DS11-50225,112.34625,35,3097.925
DS11-50226,99.3885714285714,31.2857142857143,3641.02857142857
DS11-50227,103.53375,31.125,3576.1375
DS11-50228,97.60875,31.875,3960.3375
DS11-50229,77.5957142857143,31.4285714285714,3552.82857142857
DS11-50230,90.52375,21.875,3462.7
DS11-50234,85.45,19.3,2943.238
DS11-50235,96.8985714285714,26.2857142857143,3110.17142857143
DS11-50236,94.9785714285714,27.5714285714286,3893.91428571429
DS11-50237,112.235714285714,40,3114.48571428571
DS11-50238,91.3,23.1428571428571,3133.27142857143
DS11-50239,95.05,25.375,3277.55
DS11-50246,74.593,18.7,3250.442
DS11-50249,71.2085714285714,21,3060.38571428571
DS11-50251,110.851428571429,33.4285714285714,3359.31428571429
DS11-50253,84.0525,25.25,3010.05
DS11-50254,109.6075,36.75,3092.7125
DS11-50256,99.38,30.2857142857143,3407.87142857143
DS11-50257,106.295,34.875,3338.825
DS11-50258,102.279,29,3411.023
DS11-50259,79.059,19.5,3127.133
DS11-50260,99.1033333333333,34.8333333333333,3292.91666666667
DS11-50262,72.57375,26.25,2943.6125
DS11-50264,62.62125,18.25,2154.875
DS11-50265,79.2375,18.5,2879.875
DS11-50266,127.895,41,3124.51666666667
DS11-50267,77.86,19.6,3137.632
DS11-50268,80.4571428571429,22.7142857142857,3595.82857142857
DS11-50269,77.87625,21.375,3236.8
DS11-50270,103.118571428571,34.5714285714286,2885.84285714286
DS11-50271,112.57,35.8571428571429,3012.72857142857
DS11-50275,82.35,26.75,3673.8625
DS11-50276,105.5275,38.125,3212.1
DS11-50277,112.054285714286,39.4285714285714,3613.18571428571
DS11-50278,92.0885714285714,28,3329.07142857143
DS11-50279,91.8127272727273,30.2727272727273,3072.08636363636
DS11-50280,89.9463636363636,23.5454545454545,2872.37727272727
DS11-50281,98.4025,39.125,3446.9625
DS11-50283,95.4314285714286,26.4285714285714,3114.52857142857
DS11-50284,99.54,30,3253.21454545455
DS11-50285,100.31875,33.875,3189.95
DS11-50288,95.8754545454546,29,3033.78818181818
DS11-50289,111.122857142857,35.5714285714286,3910.24285714286
DS11-50291,85.4985714285714,24.5714285714286,3151.84285714286
DS11-50294,99.904,31.2,3042.153
DS11-50295,88.2,21.9,3482.642
DS11-50296,101,37,3041.57142857143
DS11-50297,95.89,38.7142857142857,3730.28571428571
DS11-50299,115.024285714286,38.2857142857143,3216.57142857143
DS11-50300,110.85125,37.75,3703.7
DS11-50301,86.369,24.3,3493.694
DS11-50303,102.539090909091,33.7272727272727,3333.91818181818
DS11-50304,81.48625,22.125,3323.4
DS11-50305,87.0872727272727,27.2727272727273,3442.71818181818
DS11-50308,90.521,28.4,3253.024
DS11-50311,116.799090909091,36.9090909090909,3470.29272727273
DS11-50314,101.195,40.8333333333333,3123.28333333333
DS11-50315,81.2725,24,3598.6625
DS11-50316,85.863,20.5,3144.185
DS11-50317,114.227142857143,42.1428571428571,2951.77142857143
DS11-50320,80.532,20.3,2516.098
DS11-50321,88.158,22,2927.243
DS11-50322,88.22,20.1,2816.067
DS11-50323,89.478,26.7,3184.956
DS11-50324,97.22875,34.875,3312.6875
DS11-50325,107.784285714286,32.1428571428571,2888.1
DS11-50326,114.015,38.75,3205.65
DS11-50331,99.8975,33.625,3240.0875
DS11-50332,94.515,33.125,3510.675
DS11-50335,95.345,23.625,3514.825
DS11-50336,76.24375,22.625,3030.775
DS11-50341,108.2075,35.875,3311.6
DS11-50346,108.274285714286,35.2857142857143,3281.95714285714
DS11-54002,105.704444444444,28.2222222222222,3038.5
DS11-54004,98.385,31.0833333333333,3266.445
DS11-54005,111.289166666667,27.6666666666667,2682.525
DS11-54006,96.01,26.9166666666667,3364.39833333333
DS11-54007,102.119166666667,28.75,3060.85833333333
DS11-54008,100.248333333333,27.0833333333333,3183.38666666667
DS11-54009,97.135,30.1666666666667,2927.78
DS11-54010,99.695,26.4166666666667,3255.585
DS11-54011,96.4458333333333,28.4166666666667,3214.225
DS11-54012,93.5883333333333,32.9166666666667,3176.33
DS11-54013,98.6191666666667,25,2936.34416666667
DS11-54014,101.604166666667,26.9166666666667,2964.63833333333
DS11-54015,96.9675,24.75,3163.59666666667
DS11-54016,92.1558333333333,25.9166666666667,2739.2025
DS11-54017,94.1816666666667,24.6666666666667,3241.98833333333
DS11-54018,99.3775,28.625,3041.2425
DS11-54019,106.1075,30.75,3536.6725
DS11-54020,104.745,28.3333333333333,2701.80583333333
DS11-54021,100.728333333333,29.9166666666667,3501.97833333333
DS11-54022,101.235,31.75,3183.18833333333
DS11-54023,96.0375,25.8333333333333,3228.17833333333
DS11-54024,105.5675,28.1666666666667,3149.01083333333
DS11-54026,93.8858333333333,24.9166666666667,2996.30333333333
DS11-54027,97.3725,25.125,3732.44375
DS11-54028,103.187777777778,31.3333333333333,3290.40555555556
DS11-54029,94.0288888888889,27.5555555555556,3403.63111111111
DS11-54030,116.4225,27.375,3665.345
DS11-54032,93.74375,28.25,3413.755
DS11-54033,103.223333333333,27.4444444444444,3317.67444444444
DS11-54034,93.3133333333333,27.2222222222222,3409.51444444444
DS11-54035,101.5875,27.6666666666667,2954.08
DS11-54036,109.379166666667,30.0833333333333,3196.0325
DS11-54038,98.3583333333333,24.4166666666667,2567.86916666667
DS11-54039,103.446666666667,29.6666666666667,3720.53111111111
DS11-54040,109.84,30.7777777777778,3866.67777777778
DS11-54041,105.6275,26.75,3457.9025
DS11-54042,100.627777777778,28,3660.78111111111
DS11-54044,85.8575,23,2980.16916666667
DS11-54046,112.94125,31.375,3641.1925
DS11-54047,107.021666666667,27.75,2921.72833333333
DS11-54048,99.815,26.3333333333333,3222.02083333333
DS11-54049,103.787777777778,29.7777777777778,3828.35222222222
DS11-54050,95.1166666666667,23.0833333333333,3048.965
DS11-54051,100.03,28.875,3373.43875
DS11-54052,98.45,28.5,3590.185
DS11-54053,102.9175,25.875,3221.4975
DS11-54054,117.43,30.8888888888889,3192.5
DS11-54057,88.5108333333333,20.1666666666667,2610.48833333333
DS11-54058,113.50875,30.25,3664.6325
DS11-54059,106.121111111111,29.3333333333333,3826.16
DS11-54060,90.5658333333333,25.6666666666667,2906.87333333333
DS11-54062,100.5,31,3726.71111111111
DS11-54063,99.0366666666667,24,3186.56777777778
DS11-54064,99.5516666666667,26.0833333333333,3409.94666666667
DS11-54065,95.9116666666667,25.75,3116.5475
DS11-54066,99.6308333333333,29.6666666666667,3403.08666666667
DS11-54067,107.984166666667,26.75,3017.88333333333
DS11-54068,106.115,29.75,3223.50375
DS11-54069,99.5844444444444,28.4444444444444,3501.29777777778
DS11-54070,97.17625,24.25,3547.205
DS11-54073,102.055,23.6666666666667,3185.7625
DS11-54074,117.00125,26,3474.4575
DS11-54075,99.1,27.375,3654.685
DS11-54076,111.306666666667,30.5555555555556,3315.32111111111
DS11-54077,94.27875,24.75,3068.695
DS11-54078,102.554444444444,28.3333333333333,3279.68111111111
DS11-54079,97.0544444444444,31.6666666666667,3737.68444444445
DS11-54081,110.25,31.5555555555556,3503.46444444444
DS11-54082,101.445,27.375,3663.19875
DS11-54084,105.514444444444,27.8888888888889,3636.11666666667
DS11-54085,99.0409090909091,25.7272727272727,2891.03363636364
DS11-54095,93.3133333333333,25.1111111111111,3089.96666666667
DS11-54103,102.245555555556,24.2222222222222,2686.13333333333
DS11-54104,107.935,31.25,3110.625
DS11-54105,104.835555555556,30.7777777777778,3353.51111111111
DS11-54106,99.7844444444444,28.6666666666667,3608.43333333333
DS11-54107,109.505714285714,26.8571428571429,2836.98571428571
DS11-54108,101.937777777778,28.5555555555556,3616.91111111111
DS11-54109,110.0975,30.375,2987.6375
DS11-54110,108.03,32.375,2941.1625
DS11-54112,98.5071428571429,31.5714285714286,3130.88571428571
DS11-54113,98.5511111111111,29.2222222222222,3239.04444444444
DS11-54114,101.878888888889,33,3319.75555555556
DS11-54115,106.86375,33.875,2933.2
DS11-54118,93.8322222222222,30.3333333333333,3691.83333333333
DS11-54119,105.522857142857,29.5714285714286,2796.98571428571
DS11-54120,111.98875,32.625,2829.3625
DS11-54121,108.67625,32.25,3005.9625
DS11-54122,106.62,31.1428571428571,2814.01428571429
DS11-54123,95.9355555555556,29.3333333333333,3567.53333333333
DS11-54124,106.298888888889,29.1111111111111,3410.33333333333
DS11-54125,96.6544444444444,32.3333333333333,3020.23333333333
DS11-54128,87.6066666666667,26.2222222222222,3014.67777777778
DS11-54129,105.586666666667,27.2222222222222,3149.85555555556
DS11-54131,98.1244444444444,26.7777777777778,3095.64444444444
DS11-54137,110.25,30.5555555555556,2931.01111111111
DS11-54138,112.6525,34.25,2977.5125
DS11-54139,97.3033333333333,30.7777777777778,3311.12222222222
DS11-54140,107.82,33.25,3456.35
DS11-54141,112.103333333333,27.3333333333333,3105.13333333333
DS11-54142,110.03,30,2949.83333333333
DS11-54144,104.232857142857,31.7142857142857,3474.02857142857
DS11-54145,103.801111111111,28,2979.56666666667
DS11-54146,96.8933333333333,30.5555555555556,3620.74444444444
DS11-54148,117.71375,33.5,3078.6
DS11-54149,114.311428571429,30.8571428571429,2820.14285714286
DS11-54150,109.065555555556,26.7777777777778,2818.42222222222
DS11-54151,110.63375,35.5,3455.7875
DS11-54153,100.198571428571,28,3090.67142857143
DS11-54154,110.097142857143,27.8571428571429,3208.7
DS11-54155,98.5211111111111,26.4444444444444,3023.06666666667
DS11-54156,88.03,24.1111111111111,3336.47777777778
DS11-54157,93.7822222222222,27.4444444444444,3211.68888888889
DS11-54158,117.05,32.5,3118.5875
DS11-54161,99.46,29.3333333333333,3563.15555555556
DS11-54162,104.28375,31,2943.8375
DS11-54163,101.812222222222,30.7777777777778,3127.6
DS11-54164,105.8,32.4444444444444,3159.76666666667
DS11-54165,98.9511111111111,27,2867.51111111111
DS11-54167,108.198571428571,28.1428571428571,2938.31428571429
DS11-54168,92.905,31.25,3166.225
DS11-54169,101.153333333333,28.5555555555556,3127.56666666667
DS11-54170,112.121428571429,30.4285714285714,3043.42857142857
DS11-54171,102.99125,28.875,3215.125
DS11-54172,94.3466666666667,28,3540.45555555556
DS11-54173,101.051111111111,29.3333333333333,3537.78888888889
DS11-54174,99.4514285714286,29,2994.4
DS11-54175,116.117142857143,31,2648.4
DS11-54176,110.7775,32.75,3354.0875
DS11-54177,97.64125,26.125,3090.9125
DS11-54178,96.405,26.5,3006.0375
DS11-54179,105.848571428571,24.8571428571429,3044.98571428571
DS11-54180,110.925,31.75,3357.3
DS11-54181,100.59125,29.625,3022.475
DS11-54182,106.75,32,3067.875
DS11-54188,111.797142857143,30,2936.05714285714
DS11-54207,105.507777777778,32.5555555555556,3399.2
DS11-54208,102.57,34,3199.55
DS11-54224,101.452222222222,27.1111111111111,3265.71111111111
DS11-54225,95.9711111111111,26.3333333333333,3317.48888888889
DS11-64001,98.62,31.7647058823529,3194.80588235294
DS11-64002,114.468571428571,38.4285714285714,3097.95714285714
DS11-64003,86.9085714285714,21,2550.74285714286
DS11-64005,114.689473684211,34,3438.18263157895
DS11-64007,123.2925,38.75,3266.8875
DS11-64008,109.84,36.75,4007.2
DS11-64009,81.71875,20.375,3438.6375
DS11-64011,116.674285714286,36.5714285714286,3309.1
DS11-64012,100.055714285714,28.8571428571429,3524.14285714286
DS11-64014,106.74625,29.5,3255.35
DS11-64015,84.07,33.875,3513.8875
DS11-64016,114.864285714286,35.7142857142857,2778.78571428571
DS11-64017,90.70875,22.625,3365.75
DS11-64019,106.5275,28.75,3256.9625
DS11-64020,101.33,30.5,3824.375
DS11-64022,108.101428571429,32.4285714285714,3818.57142857143
DS11-64023,95.75125,26.625,3673.475
DS11-64024,112.26125,36.875,3672.7125
DS11-64025,114.328333333333,36.6666666666667,3244.55
DS11-64026,90.3216666666667,21,2839.21666666667
DS11-64027,88.7685714285714,30.4285714285714,3627.52857142857
DS11-64029,104.07625,40.75,3831.55
DS11-64031,100.09,37.25,3307.075
DS11-64032,106.304285714286,20.8571428571429,3221.27142857143
DS11-64033,105.5425,25.75,3369.825
DS11-64034,98.125,32.5,3489.5125
DS11-64035,113.784285714286,38.4285714285714,3734.6
DS11-64036,102.932666666667,31.6,3339.44666666667
DS11-64037,115.5175,35.375,3600.5
DS11-64039,125.58125,36.5,2972.1375
DS11-64044,113.0925,37.625,3247.225
DS11-64045,107.14875,21,3221.2875
DS11-64047,100.131428571429,26.7142857142857,3610.68571428571
DS11-64048,104.54,35.8571428571429,3068.41428571429
DS11-64050,97.4546666666667,28.3333333333333,3474.70666666667
DS11-64051,91.03,27.2857142857143,3214.87142857143
DS11-64053,116.415,34.6666666666667,3222.03333333333
DS11-64054,113.725714285714,38.2857142857143,3348.48571428571
DS11-64055,99.76,37.5714285714286,3314.24285714286
DS11-64057,96.7014285714286,32,3663.81428571429
DS11-64058,111.392857142857,32.8571428571429,3440.27142857143
DS11-64059,101.201,35.8,3277.633
DS11-64060,103.894,36.3,3662.57
DS11-64061,89.6519047619048,25.0952380952381,3370.16
DS11-64063,121.648,37.1,3411.043
DS11-64064,94.1863636363636,28.6363636363636,3687.85454545455
DS11-64065,99.934,36.7,3127.766
DS11-64066,91.3781818181818,28.7272727272727,2845.87727272727
DS11-64069,115.165,37.5,3332.13
DS11-64070,102.172,28.5,3703.376
DS11-64071,106.659,38.7,3493.99
DS11-64072,99.296,34.1,3233.491
DS11-64073,86.354,23.6,3055.151
DS11-64074,109.403,38.2,3294.829
DS11-64076,101.274444444444,36.6666666666667,3339.04222222222
DS11-64077,102.689,37.9,3321.199
DS11-64078,105.282,33.1,3283.129
DS11-64079,101.481,37.5,3465.096
DS11-64081,106.856363636364,29.1818181818182,3707.20090909091
DS11-64083,105.858,37.1,3626.038
DS11-64084,79.4536363636364,24.6363636363636,3349.43090909091
DS11-64086,101.035555555556,38.8888888888889,3317.66222222222
DS11-64089,108.416,33.1,3464.684
DS11-64090,101.445555555556,31.5555555555556,3487.11222222222
DS11-64091,91.812,29.9,3682.1
DS11-64095,97.3709090909091,31.7272727272727,3624.46545454545
DS11-64097,87.2275,24.875,3317.6125
DS11-64098,134.745714285714,40,2514.48571428571
DS11-64099,83.4627272727273,22.9090909090909,3691.72363636364
